observation_id,year,plot_numeric_id,treatment,replicate,crop_raw,crop_group,harvest_date,preharvest_step_max,yield_kg_ha,whole_plot_yield_kg_ha,feature_scope,landsat_available_steps,landsat_max_step,landsat_blue_mean,landsat_blue_max,landsat_blue_last,landsat_green_mean,landsat_green_max,landsat_green_last,landsat_red_mean,landsat_red_max,landsat_red_last,landsat_nir08_mean,landsat_nir08_max,landsat_nir08_last,landsat_swir16_mean,landsat_swir16_max,landsat_swir16_last,landsat_swir22_mean,landsat_swir22_max,landsat_swir22_last,landsat_ndvi_mean,landsat_ndvi_max,landsat_ndvi_last,landsat_ndwi_mean,landsat_ndwi_max,landsat_ndwi_last,landsat_nbr_mean,landsat_nbr_max,landsat_nbr_last,landsat_clear_fraction_mean,landsat_clear_fraction_max,landsat_clear_fraction_last,landsat_obs_count_mean,landsat_obs_count_max,landsat_obs_count_last,landsat_valid_fraction_mean,landsat_valid_fraction_max,landsat_valid_fraction_last,landsat_time_gap_days_mean,landsat_time_gap_days_max,landsat_time_gap_days_last,landsat_pixels_used_mean,landsat_pixels_used_max,landsat_pixels_used_last,landsat_ndvi_slope,sentinel2_available_steps,sentinel2_max_step,sentinel2_blue_mean,sentinel2_blue_max,sentinel2_blue_last,sentinel2_green_mean,sentinel2_green_max,sentinel2_green_last,sentinel2_red_mean,sentinel2_red_max,sentinel2_red_last,sentinel2_nir08_mean,sentinel2_nir08_max,sentinel2_nir08_last,sentinel2_swir16_mean,sentinel2_swir16_max,sentinel2_swir16_last,sentinel2_swir22_mean,sentinel2_swir22_max,sentinel2_swir22_last,sentinel2_ndvi_mean,sentinel2_ndvi_max,sentinel2_ndvi_last,sentinel2_ndwi_mean,sentinel2_ndwi_max,sentinel2_ndwi_last,sentinel2_nbr_mean,sentinel2_nbr_max,sentinel2_nbr_last,sentinel2_clear_fraction_mean,sentinel2_clear_fraction_max,sentinel2_clear_fraction_last,sentinel2_obs_count_mean,sentinel2_obs_count_max,sentinel2_obs_count_last,sentinel2_valid_fraction_mean,sentinel2_valid_fraction_max,sentinel2_valid_fraction_last,sentinel2_time_gap_days_mean,sentinel2_time_gap_days_max,sentinel2_time_gap_days_last,sentinel2_pixels_used_mean,sentinel2_pixels_used_max,sentinel2_pixels_used_last,sentinel2_ndvi_slope
mcse_rs_yield_000117,2021,25,T1,R4,Glycine max L.,soybean,2021-09-30,17,4537.9,4537.9,landsat+sentinel2,12.0,17.0,0.0830285,0.2350775,0.0224994,0.1122566,0.2451425,0.04673,0.1283039,0.2751725,0.0252617,0.329417,0.4903387,0.4903387,0.2555036,0.3500886,0.1885078,0.1806664,0.2697061,0.0735486,0.4324745,0.9009672,0.9009672,0.1121335,0.443275,0.443275,0.2830898,0.7378947,0.7378947,1.0,1.0,1.0,1.0,1.0,1.0,0.8518519,1.0,1.0,9.8333333,22.0,20.0,7.6666667,9.0,9.0,0.0744922,10.0,17.0,0.0650501,0.125425,0.0466667,0.0932483,0.1637625,0.0887708,0.0989828,0.2067542,0.0787583,0.320704,0.5381083,0.3728833,0.2568383,0.4360541,0.23815,0.1882739,0.3865375,0.1408792,0.5382313,0.8877833,0.6483726,0.133786,0.4889912,0.2182959,0.3054787,0.7311236,0.4490375,1.0,1.0,1.0,1.0,1.0,1.0,0.9958333,1.0,1.0,3.5,7.0,1.0,23.9,24.0,24.0,0.0521836
mcse_rs_yield_000118,2021,54,T1,R3,Glycine max L.,soybean,2021-09-30,17,3836.6,3836.6,landsat+sentinel2,10.0,17.0,0.0453011,0.0660144,0.0215927,0.0765826,0.0918483,0.0493677,0.0844314,0.1206133,0.0268475,0.3271063,0.4773686,0.4773686,0.2537257,0.2909667,0.1892625,0.1683162,0.2445421,0.07423,0.5532273,0.892754,0.892754,0.1014777,0.4314197,0.4314197,0.2982537,0.730396,0.730396,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,10.3,22.0,20.0,10.2,12.0,12.0,0.0690669,10.0,17.0,0.0876578,0.2211273,0.0908538,0.1173319,0.2232091,0.1316923,0.1183493,0.2137727,0.1261154,0.3990114,0.5447181,0.3845461,0.2981824,0.4188609,0.2760923,0.2096654,0.3666956,0.1922384,0.5382673,0.8821707,0.5236933,0.1390119,0.3870423,0.1670686,0.3163866,0.6560264,0.3409593,1.0,1.0,1.0,1.0,1.0,1.0,0.8521739,1.0,0.5652174,3.5,7.0,1.0,19.6,23.0,13.0,0.0374139
mcse_rs_yield_000119,2021,29,T1,R2,Glycine max L.,soybean,2021-09-30,17,4564.0,4564.0,landsat+sentinel2,10.0,17.0,0.0582351,0.0831644,0.022695,0.0938406,0.1231739,0.0454344,0.1146944,0.1644758,0.030395,0.3326426,0.4777742,0.4777742,0.2925265,0.3746186,0.1947839,0.2158278,0.3057892,0.0830667,0.4617804,0.8777985,0.8777985,0.0515241,0.4179284,0.4179284,0.2092807,0.7003158,0.7003158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0725144,10.0,17.0,0.0672512,0.1303042,0.0461875,0.0966487,0.1709167,0.0887208,0.1078421,0.2192584,0.0790417,0.3252354,0.5181875,0.3803291,0.2718842,0.4383334,0.2421667,0.2018108,0.3890041,0.1439417,0.5033124,0.8511074,0.6523979,0.1044729,0.4784298,0.2194809,0.2684656,0.7160409,0.4480173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,7.0,1.0,24.0,24.0,24.0,0.0502423
mcse_rs_yield_000120,2021,9,T1,R6,Glycine max L.,soybean,2021-09-29,17,4117.7,4117.7,landsat+sentinel2,8.0,17.0,0.0567567,0.0838432,0.0220979,0.0935104,0.1208268,0.0481954,0.1114773,0.1602618,0.0322807,0.3483201,0.4583618,0.4583618,0.2989811,0.37343,0.1952261,0.2152387,0.2973022,0.0820439,0.4995627,0.8681971,0.8681971,0.0739423,0.4024972,0.4024972,0.2467645,0.6961446,0.6961446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,22.0,20.0,7.0,7.0,7.0,0.0882048,8.0,17.0,0.0840394,0.140805,0.057465,0.1178594,0.189725,0.093055,0.1358388,0.248435,0.09629,0.3505963,0.551255,0.36518,0.3313863,0.504695,0.26943,0.2590381,0.42745,0.17386,0.4695978,0.8254848,0.5738356,0.0561967,0.3749161,0.144399,0.2005296,0.6400674,0.3472124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.375,7.0,1.0,20.0,20.0,20.0,0.0393543
mcse_rs_yield_000121,2020,32,T3,R3,Zea mays L.,corn,2020-10-31,19,8257.1,7844.245,landsat+sentinel2,13.0,19.0,0.0378983,0.0526975,0.0382814,0.0721969,0.0879005,0.0705511,0.0743123,0.1017697,0.0821683,0.3125431,0.4245281,0.2537439,0.2202007,0.274427,0.2105047,0.1305608,0.1743147,0.1263089,0.6023189,0.8348237,0.5101223,0.1663599,0.4022907,0.0927241,0.4018778,0.6778803,0.3348835,1.0,1.0,1.0,1.0,1.0,1.0,0.8974359,1.0,1.0,8.5384615,21.0,3.0,8.0769231,9.0,9.0,0.0002124,10.0,19.0,0.0635764,0.122872,0.044236,0.0943068,0.165688,0.072724,0.0966792,0.21192,0.08282,0.323952,0.413244,0.231256,0.2565284,0.38598,0.22408,0.17251,0.346068,0.136652,0.5522544,0.8201658,0.4703819,0.1307338,0.4363611,0.0141844,0.3355483,0.699686,0.255296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,10.0,1.0,25.0,25.0,25.0,-0.0044693
mcse_rs_yield_000122,2020,28,T4,R6,Zea mays L.,corn,2020-10-31,19,4850.0,4607.5,landsat+sentinel2,13.0,19.0,0.0391677,0.0571983,0.0304622,0.0706294,0.1003153,0.0606969,0.0698502,0.09733,0.0607794,0.298693,0.410112,0.2698406,0.2264893,0.2971206,0.1966844,0.1379543,0.1919881,0.1060994,0.6085031,0.7972996,0.6305396,0.1298662,0.3034391,0.1558522,0.3629559,0.5954381,0.435146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,9.0,9.0,9.0,0.0164012,12.0,19.0,0.0562489,0.0995043,0.0367522,0.0841717,0.1354652,0.0623826,0.0798598,0.1647348,0.0656043,0.3269862,0.5361434,0.2454348,0.2523105,0.374213,0.2186478,0.1635996,0.341487,0.1346652,0.5981482,0.7734358,0.5638901,0.1231305,0.3277161,0.0475268,0.3380209,0.5743809,0.2792315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,11.0,1.0,23.0,23.0,23.0,0.0103679
mcse_rs_yield_000123,2020,3,T4,R5,Zea mays L.,corn,2020-10-31,19,6699.2,6364.24,landsat+sentinel2,13.0,19.0,0.0386103,0.0569508,0.0308503,0.0703607,0.1023931,0.0630772,0.0699806,0.1023167,0.0639083,0.2993621,0.4101456,0.2837128,0.2304733,0.3022234,0.1942461,0.1446283,0.1988233,0.1036306,0.6023485,0.8035412,0.6288826,0.1167261,0.3215309,0.1847779,0.3373781,0.6109292,0.4622354,1.0,1.0,1.0,1.0,1.0,1.0,0.965812,1.0,1.0,8.5384615,21.0,3.0,8.6923077,9.0,9.0,0.0196647,11.0,19.0,0.0539768,0.0997467,0.0385767,0.0821819,0.1390433,0.06748,0.0750953,0.16521,0.06766,0.3140471,0.48781,0.2606467,0.2269858,0.3646699,0.2109867,0.1474449,0.3247167,0.1264333,0.615569,0.7662758,0.5772493,0.1713855,0.353397,0.0976181,0.3832317,0.5969607,0.3378231,1.0,1.0,1.0,1.0,1.0,1.0,0.9727273,1.0,1.0,2.9090909,11.0,1.0,29.1818182,30.0,30.0,-0.0168674
mcse_rs_yield_000124,2020,26,T4,R4,Zea mays L.,corn,2020-10-31,19,7279.0,6915.05,landsat+sentinel2,13.0,19.0,0.0445023,0.0657967,0.0320022,0.0792317,0.1094819,0.0653444,0.0840722,0.1240233,0.0650817,0.3068123,0.3587481,0.2812011,0.2446788,0.3288617,0.2026367,0.1527937,0.2374761,0.1130508,0.5731544,0.7880399,0.6202341,0.1212668,0.3191952,0.1598892,0.3491868,0.6007383,0.4231514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,9.0,9.0,9.0,0.0177737,11.0,19.0,0.0585244,0.10328,0.03972,0.086579,0.140555,0.070495,0.0853314,0.173045,0.0675,0.3074745,0.446255,0.25982,0.2499835,0.367015,0.21468,0.1644303,0.331665,0.12692,0.5779847,0.7695376,0.5755622,0.1232416,0.4647417,0.0866413,0.3328643,0.6833199,0.3334934,1.0,1.0,1.0,1.0,1.0,1.0,0.9727273,1.0,1.0,3.4545455,11.0,1.0,19.4545455,20.0,20.0,0.018229
mcse_rs_yield_000125,2020,24,T4,R3,Zea mays L.,corn,2020-10-31,19,7562.0,7183.9,landsat+sentinel2,13.0,19.0,0.0401331,0.054345,0.035205,0.0728363,0.087125,0.0676125,0.0745921,0.1024975,0.0763875,0.317076,0.4133875,0.2662925,0.2267596,0.2844675,0.203525,0.13497,0.181625,0.117565,0.6088429,0.8286659,0.5534504,0.1633911,0.3787336,0.1330706,0.3997153,0.6560412,0.386815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,11.0,11.0,11.0,0.0050519,11.0,19.0,0.0574991,0.11113,0.040615,0.0849747,0.148405,0.069165,0.0846432,0.19023,0.072825,0.3090453,0.441845,0.244115,0.2482921,0.380515,0.21214,0.16359,0.349795,0.12738,0.5780152,0.7608687,0.5338419,0.1275378,0.4612384,0.0647489,0.3372884,0.6908454,0.3081926,1.0,1.0,1.0,1.0,1.0,1.0,0.9636364,1.0,1.0,3.4545455,11.0,1.0,19.2727273,20.0,20.0,0.0090442
mcse_rs_yield_000126,2020,46,T4,R2,Zea mays L.,corn,2020-10-31,19,6930.9,6584.355,landsat+sentinel2,13.0,19.0,0.041411,0.0573908,0.0318823,0.0727736,0.0872971,0.0632208,0.0739472,0.1035267,0.059655,0.2980146,0.32734,0.2952223,0.2346022,0.2929192,0.2027329,0.1418899,0.1973567,0.1090679,0.6000681,0.728205,0.6608812,0.1232601,0.2386965,0.1836484,0.3606772,0.5193689,0.457811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,12.0,12.0,12.0,0.0184246,11.0,19.0,0.0579532,0.0988238,0.0397952,0.0851834,0.1370095,0.0687429,0.0821227,0.1623428,0.0676762,0.3081386,0.4472905,0.2618523,0.2502172,0.3525714,0.2190095,0.1619665,0.3094095,0.1281762,0.5845317,0.7730956,0.5807854,0.1194619,0.4381792,0.0831925,0.3351114,0.6671619,0.3354675,1.0,1.0,1.0,1.0,1.0,1.0,0.978355,1.0,1.0,3.4545455,11.0,1.0,20.5454545,21.0,21.0,0.0187405
mcse_rs_yield_000127,2020,43,T4,R1,Zea mays L.,corn,2020-10-31,19,6950.3,6602.785,landsat+sentinel2,13.0,19.0,0.0492953,0.0623164,0.040955,0.0833692,0.1005628,0.0732614,0.093524,0.1192536,0.0856547,0.294682,0.3796481,0.2559836,0.2549581,0.3088356,0.2245328,0.1672019,0.2146542,0.1394386,0.5128194,0.7663304,0.4980328,0.0725315,0.3094042,0.0652245,0.2787218,0.5695623,0.2944362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,9.0,9.0,9.0,0.0103429,13.0,19.0,0.2034768,0.9244999,0.0447048,0.2186509,0.8728,0.075019,0.2138581,0.824325,0.0805238,0.3898465,0.8793,0.2473857,0.2751187,0.3944667,0.220019,0.1919228,0.3628334,0.1376762,0.4341082,0.7023646,0.5060046,0.1489422,0.3888636,0.0542742,0.3331294,0.6196229,0.2811061,1.0,1.0,1.0,1.0,1.0,1.0,0.8644689,1.0,1.0,4.0769231,11.0,1.0,18.1538462,21.0,21.0,0.0394548
mcse_rs_yield_000128,2020,22,T3,R6,Zea mays L.,corn,2020-10-31,19,7204.4,6844.18,landsat+sentinel2,13.0,19.0,0.036355,0.0501767,0.0316447,0.0685401,0.0824403,0.0657417,0.067897,0.1021058,0.0675811,0.3221244,0.3891692,0.2854178,0.2141509,0.2738067,0.1864056,0.1216191,0.175045,0.1002664,0.6471681,0.8061705,0.616677,0.2015033,0.3579539,0.2105272,0.4520239,0.6359494,0.4806194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,9.0,9.0,9.0,0.0097549,12.0,19.0,0.0596958,0.10893,0.039335,0.088425,0.132915,0.069685,0.0851808,0.160475,0.069055,0.3380154,0.507585,0.26347,0.2474017,0.349205,0.209255,0.1592579,0.305275,0.12187,0.6048513,0.7918293,0.5767237,0.161088,0.3615292,0.1087003,0.3765582,0.6081632,0.360515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,11.0,1.0,20.0,20.0,20.0,0.0073788
mcse_rs_yield_000129,2020,49,T2,R4,Zea mays L.,corn,2020-10-31,19,10557.2,10557.2,landsat+sentinel2,13.0,19.0,0.0461634,0.0618825,0.0367933,0.0779099,0.0922219,0.0676873,0.0860145,0.1191352,0.07819,0.3046485,0.4070786,0.2619519,0.2466012,0.296414,0.2101877,0.1552774,0.2080358,0.1240462,0.5465687,0.8345187,0.53916,0.1010581,0.3789947,0.1088356,0.3215504,0.6618263,0.3563283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,12.0,12.0,12.0,0.0154371,11.0,19.0,0.0651468,0.1374143,0.0435048,0.0918528,0.1786905,0.0701095,0.096345,0.2273619,0.0785762,0.3183407,0.3906762,0.2379095,0.2665485,0.463419,0.2226762,0.1806264,0.4127095,0.1373095,0.5592474,0.8033868,0.4960845,0.118599,0.407332,0.0278323,0.3293698,0.6610577,0.2620654,1.0,1.0,1.0,1.0,1.0,1.0,0.9134199,1.0,1.0,3.4545455,11.0,1.0,19.1818182,21.0,21.0,0.0193569
mcse_rs_yield_000130,2020,54,T1,R3,Zea mays L.,corn,2020-10-30,19,8062.0,8062.0,landsat+sentinel2,11.0,19.0,0.0390192,0.0544277,0.0302758,0.0686254,0.0781556,0.0609246,0.0732508,0.0997569,0.0641329,0.274169,0.3754513,0.2645185,0.215531,0.2708917,0.1899523,0.1356123,0.1945723,0.1074248,0.5589904,0.7959468,0.6056994,0.1092655,0.3252944,0.1618087,0.3267431,0.6098233,0.4195584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5454545,21.0,3.0,12.0,12.0,12.0,0.025817,12.0,19.0,0.2149344,0.90532,0.0404957,0.227587,0.82937,0.0662913,0.2272552,0.78065,0.0707,0.4043895,0.84577,0.2354522,0.2863217,0.4266914,0.2060565,0.2049669,0.3889478,0.1304739,0.417639,0.7881032,0.5258877,0.1485926,0.4035507,0.0565693,0.3212651,0.5826494,0.276258,1.0,1.0,1.0,1.0,1.0,1.0,0.8623188,1.0,1.0,3.5,10.0,1.0,19.8333333,23.0,23.0,0.0441804
mcse_rs_yield_000131,2020,2,T3,R5,Zea mays L.,corn,2020-10-30,19,8404.1,7983.895,landsat+sentinel2,13.0,19.0,0.0399575,0.0547539,0.0364083,0.0730842,0.09161,0.0679325,0.0767866,0.1146214,0.0798675,0.3145826,0.4285828,0.2601391,0.2291478,0.2955836,0.2106575,0.137213,0.1998225,0.1233878,0.5928294,0.846161,0.5288782,0.1522286,0.4082259,0.1042897,0.3868502,0.690502,0.3555556,1.0,1.0,1.0,1.0,1.0,1.0,0.8974359,1.0,1.0,8.5384615,21.0,3.0,8.0769231,9.0,9.0,0.0083755,13.0,19.0,0.1708773,0.7799,0.04299,0.1918654,0.7557,0.071125,0.1886304,0.7418,0.07983,0.38811,0.7181,0.2443,0.2543704,0.385935,0.217595,0.1682623,0.34698,0.130005,0.4937567,0.8253924,0.5026811,0.1965296,0.4166408,0.0545161,0.4002986,0.6844181,0.3015907,1.0,1.0,1.0,1.0,1.0,1.0,0.8538462,1.0,1.0,3.6153846,11.0,1.0,17.0769231,20.0,20.0,0.0432429
mcse_rs_yield_000132,2020,48,T3,R4,Zea mays L.,corn,2020-10-30,19,9126.5,8670.175,landsat+sentinel2,13.0,19.0,0.040287,0.054826,0.03617,0.0738956,0.0901333,0.0682433,0.0754165,0.1070925,0.0788638,0.3307221,0.432621,0.263529,0.2304213,0.2845473,0.2065297,0.135485,0.1845243,0.1197893,0.6184136,0.8471552,0.5377401,0.175047,0.4149414,0.1201388,0.4149086,0.6952178,0.3735882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,10.0,10.0,10.0,0.0043755,11.0,19.0,0.0590532,0.11704,0.041832,0.0856568,0.15654,0.069504,0.0863771,0.19994,0.078692,0.3062715,0.4121279,0.233104,0.2377779,0.398792,0.215732,0.1588198,0.359192,0.130052,0.5844898,0.8358493,0.4903239,0.1618613,0.4341217,0.035095,0.3727152,0.6798441,0.2796417,1.0,1.0,1.0,1.0,1.0,1.0,0.8618182,1.0,1.0,2.8181818,10.0,1.0,21.5454545,25.0,25.0,0.0068444
mcse_rs_yield_000133,2020,1,T2,R5,Zea mays L.,corn,2020-10-30,19,10173.7,10173.7,landsat+sentinel2,11.0,19.0,0.0453389,0.0714937,0.0357086,0.0777286,0.1107867,0.0673764,0.0827639,0.1421183,0.0692678,0.3153647,0.3982931,0.2871564,0.2489047,0.3237375,0.2199647,0.1519675,0.2358017,0.1249064,0.5798676,0.8257028,0.6040785,0.1176646,0.3724303,0.1272942,0.352978,0.6612914,0.3873951,1.0,1.0,1.0,1.0,1.0,1.0,0.9393939,1.0,1.0,8.7272727,21.0,3.0,8.4545455,9.0,9.0,0.0290657,12.0,19.0,0.0686627,0.1242,0.043148,0.096119,0.154508,0.07064,0.099026,0.188672,0.077852,0.3361477,0.39706,0.242804,0.2752317,0.419832,0.231496,0.1812,0.352484,0.141996,0.559824,0.829495,0.4986697,0.1112066,0.3309816,0.013129,0.3263874,0.6225277,0.2493937,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,3.0,11.0,1.0,23.0,25.0,25.0,0.0152743
mcse_rs_yield_000134,2020,47,T2,R3,Zea mays L.,corn,2020-10-30,19,11479.3,11479.3,landsat+sentinel2,13.0,19.0,0.0445052,0.06351,0.0373625,0.0754098,0.09423,0.0688625,0.0817637,0.122785,0.0783775,0.3074933,0.4236625,0.2745825,0.2415196,0.3010275,0.214045,0.1494158,0.21709,0.123045,0.5597239,0.8530685,0.5548697,0.1113211,0.4095202,0.1234067,0.3369712,0.6977793,0.3805342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,11.0,11.0,11.0,0.0185383,12.0,19.0,0.0637503,0.1291,0.0431286,0.0888183,0.1678905,0.0714476,0.0904883,0.2111524,0.0757333,0.3205192,0.403019,0.2590095,0.2507572,0.4556333,0.220619,0.1674786,0.3963143,0.1310762,0.5814807,0.8384961,0.5393726,0.1539717,0.475464,0.0741851,0.3638314,0.7036312,0.3211589,1.0,1.0,1.0,1.0,1.0,1.0,0.8730159,1.0,1.0,3.5,11.0,1.0,18.3333333,21.0,21.0,0.0214619
mcse_rs_yield_000135,2020,18,T2,R2,Zea mays L.,corn,2020-10-30,19,9793.4,9793.4,landsat+sentinel2,13.0,19.0,0.0481357,0.0644778,0.0407961,0.0801046,0.0966116,0.0687178,0.0916362,0.1261122,0.0825289,0.2885152,0.4036861,0.2393278,0.2556519,0.3165153,0.2290153,0.1671774,0.2269066,0.1476581,0.501839,0.8076764,0.486327,0.054126,0.3555136,0.021422,0.2599062,0.6311542,0.2362083,1.0,1.0,1.0,1.0,1.0,1.0,0.982906,1.0,1.0,8.5384615,21.0,3.0,8.8461538,9.0,9.0,0.0130854,11.0,19.0,0.069256,0.123425,0.0436708,0.0986837,0.1648458,0.0695375,0.108171,0.208975,0.0819167,0.3309559,0.4214625,0.2352583,0.2903813,0.4538666,0.2344583,0.1983676,0.3945042,0.1501083,0.5104416,0.7876517,0.4738904,0.0709115,0.3088467,-0.0047214,0.2708205,0.5955212,0.2136959,1.0,1.0,1.0,1.0,1.0,1.0,0.9962121,1.0,1.0,3.4545455,11.0,1.0,23.9090909,24.0,24.0,0.0176759
mcse_rs_yield_000136,2020,31,T1,R5,Zea mays L.,corn,2020-10-30,19,5908.2,5908.2,landsat+sentinel2,11.0,19.0,0.0507069,0.065705,0.0378414,0.0836572,0.100905,0.0684367,0.0933428,0.131485,0.0724089,0.2991883,0.363258,0.2619144,0.2693333,0.32096,0.2163683,0.1752414,0.229825,0.1315797,0.5193154,0.7156816,0.5603906,0.050419,0.2219159,0.0906873,0.2615963,0.4854346,0.3260039,1.0,1.0,1.0,1.0,1.0,1.0,0.8383838,1.0,1.0,8.7272727,21.0,3.0,7.5454545,9.0,9.0,0.0247575,11.0,19.0,0.0804716,0.17076,0.0457,0.1133875,0.22777,0.07157,0.1283273,0.28135,0.085635,0.3269751,0.421025,0.2143,0.3048224,0.47574,0.231505,0.2242327,0.44353,0.157925,0.45039,0.7181471,0.4177572,0.0358842,0.2644983,-0.046363,0.2033794,0.5099787,0.1421958,1.0,1.0,1.0,1.0,1.0,1.0,0.9863636,1.0,1.0,3.4545455,11.0,1.0,19.7272727,20.0,20.0,0.0102089
mcse_rs_yield_000137,2020,25,T1,R4,Zea mays L.,corn,2020-10-30,19,6167.8,6167.8,landsat+sentinel2,13.0,19.0,0.042043,0.0578736,0.0347308,0.0725863,0.0841667,0.0642353,0.0790909,0.1071842,0.0737686,0.26545,0.3882892,0.2464044,0.2202327,0.2784236,0.2052247,0.142964,0.2001097,0.1267183,0.5260753,0.8042036,0.5323431,0.0879953,0.3360588,0.086419,0.2949923,0.6157429,0.3157046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,9.0,9.0,9.0,0.0170538,11.0,19.0,0.071617,0.1582542,0.0436875,0.1020905,0.2135,0.0696583,0.1099087,0.258575,0.0794458,0.3211201,0.4436625,0.2341917,0.2782227,0.4711417,0.2262583,0.2019856,0.4416458,0.1504917,0.5042199,0.7615328,0.4695331,0.0863676,0.2659909,0.0006641,0.2648299,0.5305965,0.1983036,1.0,1.0,1.0,1.0,1.0,1.0,0.9166667,1.0,1.0,3.4545455,11.0,1.0,22.0,24.0,24.0,0.0155925
mcse_rs_yield_000138,2020,29,T1,R2,Zea mays L.,corn,2020-10-30,19,7418.2,7418.2,landsat+sentinel2,13.0,19.0,0.0435872,0.0598475,0.0380003,0.0749708,0.09095,0.0680455,0.0843411,0.1164944,0.0782572,0.2650683,0.3951397,0.2384172,0.2226125,0.2937595,0.2105261,0.144701,0.2044058,0.13363,0.5029247,0.8040491,0.5029109,0.0850341,0.3527578,0.0599862,0.2880135,0.6242746,0.2791201,1.0,1.0,1.0,1.0,1.0,1.0,0.8974359,1.0,1.0,8.5384615,21.0,3.0,8.0769231,9.0,9.0,0.012318,11.0,19.0,0.0773225,0.165525,0.0424167,0.1051724,0.2193167,0.06765,0.1138102,0.2769292,0.0797458,0.2982927,0.3973947,0.2088833,0.2605194,0.4685667,0.2232583,0.1918675,0.4449042,0.1479625,0.4915403,0.74895,0.4358973,0.1099199,0.4733967,-0.0410631,0.284788,0.6745217,0.1615334,1.0,1.0,1.0,1.0,1.0,1.0,0.9015152,1.0,1.0,3.4545455,11.0,1.0,21.6363636,24.0,24.0,0.0098227
mcse_rs_yield_000139,2020,9,T1,R6,Zea mays L.,corn,2020-10-29,19,7727.3,7727.3,landsat+sentinel2,13.0,19.0,0.0455082,0.0584568,0.0397332,0.0785659,0.0900896,0.0696179,0.0861012,0.1125414,0.0811089,0.3021539,0.4138471,0.2473975,0.2421622,0.2984139,0.2140282,0.153262,0.2003411,0.1330171,0.5444103,0.8087696,0.5048453,0.1057567,0.3685065,0.0713121,0.3219085,0.6342465,0.2996049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,7.0,7.0,7.0,0.0075172,12.0,19.0,0.0719261,0.15519,0.043455,0.1013825,0.206005,0.068835,0.1097798,0.2589349,0.081315,0.3203627,0.481145,0.22324,0.2799512,0.462065,0.228815,0.2025271,0.43617,0.15115,0.5039406,0.7876674,0.4545616,0.074044,0.2815748,-0.020605,0.2534651,0.5455865,0.1826687,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333,1.0,1.0,3.5,11.0,1.0,19.6666667,20.0,20.0,0.0066764
mcse_rs_yield_000140,2020,16,T3,R2,Zea mays L.,corn,2020-10-29,19,9885.9,9391.605,landsat+sentinel2,13.0,19.0,0.0359618,0.0502454,0.0340135,0.0679011,0.0783527,0.0654987,0.0636418,0.0910577,0.0689133,0.3145821,0.4086185,0.2751175,0.2146154,0.265245,0.2011058,0.1253358,0.1803663,0.1093452,0.6456322,0.8197297,0.5990294,0.1770148,0.3580129,0.1550293,0.4178308,0.6464825,0.4312866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5384615,21.0,3.0,12.0,12.0,12.0,0.011184,11.0,19.0,0.055197,0.100795,0.040075,0.0853191,0.139635,0.07006,0.079055,0.166005,0.071915,0.3446652,0.4879049,0.253205,0.2451702,0.368835,0.212005,0.1569407,0.32806,0.12202,0.6133429,0.8382962,0.5508578,0.1630148,0.3589142,0.0840738,0.3786547,0.64591,0.3441487,1.0,1.0,1.0,1.0,1.0,1.0,0.9454545,1.0,1.0,3.4545455,11.0,1.0,18.9090909,20.0,20.0,0.0060106
